rule_id	outcome_status	recommended_reviewer_decision	assembly_accession	biosample	organism	current_field	current_value	destination_field	destination_value	existing_destination_value	event_evidence	event_detail	raw_evidence_json	Environment_Medium_SD	Environment_Broad_Scale_SD	Environment_Local_Scale_SD	Sampling_Context_SD	Host_Context_SD	Host_Health_State_SD	Host_Study_Group_SD	Semantic_Axis_Provenance
SC1-ENV-LOCAL-AGRICULTURAL-ENV	already_same	hold; destination already represented	GCA_000963215.1	SAMN03265457	Xanthomonas sp. MUS 060	Environment_Local_Scale_SD	agricultural environment	Environment_Broad_Scale_SD	agricultural environment	agricultural environment	destination_same=true	same destination value already present	"{""BioSample Host"":""Paspalum dilatatum"",""Host"":""Paspalum dilatatum"",""Host_Cleaned"":""paspalum dilatatum"",""Host_Original"":""Paspalum dilatatum"",""Isolation Source"":""clumps of grass along paths from an agricultural experimentation station.""}"		agricultural environment	agricultural environment					"{""Environment_Broad_Scale_SD"":[{""confidence"":""high"",""evidence"":""destination_same=true"",""method"":""source_environment_semantic_completion"",""rule_id"":""SEC-BROAD-AGRICULTURAL"",""ruleset_version"":""source_environment_semantic_completion_v1"",""source_current_field"":""Environment_Local_Scale_SD"",""source_current_value"":""agricultural environment"",""source_raw_field"":""Environment_Local_Scale_SD"",""source_raw_value"":""agricultural environment""}]}"
SC1-ENV-LOCAL-ACTIVATED-SLUDGE	already_same	hold; destination already represented	GCA_000970435.1	SAMN03431279	Devosia limi DSM 17137	Environment_Local_Scale_SD	activated sludge	Environment_Medium_SD	activated sludge	activated sludge	destination_same=true	same destination value already present	"{""BioSample Isolation Source"":""nitrifying inoculum"",""Isolation Source"":""nitrifying inoculum"",""Sample Type"":""Activated Sludge""}"	activated sludge	wastewater/sewage	activated sludge					{}
SC1-ENV-LOCAL-AGRICULTURAL-ENV	already_same	hold; destination already represented	GCA_000971055.1	SAMN03452277	Sphingomonas sp. SRS2	Environment_Local_Scale_SD	agricultural environment	Environment_Broad_Scale_SD	agricultural environment	agricultural environment	destination_same=true	same destination value already present	"{""BioSample Isolation Source"":""Isoproturon-treated agricultural soil"",""Isolation Source"":""Isoproturon-treated agricultural soil"",""Sample Type"":""pure culture""}"	soil	agricultural environment	agricultural environment					"{""Environment_Broad_Scale_SD"":[{""confidence"":""high"",""evidence"":""destination_same=true"",""method"":""source_environment_semantic_completion"",""rule_id"":""SEC-BROAD-AGRICULTURAL"",""ruleset_version"":""source_environment_semantic_completion_v1"",""source_current_field"":""Environment_Local_Scale_SD"",""source_current_value"":""agricultural environment"",""source_raw_field"":""Environment_Local_Scale_SD"",""source_raw_value"":""agricultural environment""}]}"
SC1-ENV-MEDIUM-HEALTHCARE-FACILITY	already_same	hold; destination already represented	GCA_000981405.1	SAMN03453211	Acinetobacter baumannii	Environment_Medium_SD	healthcare facility	Environment_Local_Scale_SD	healthcare facility	healthcare facility	destination_same=true	same destination value already present	"{""Host"":""Homo sapiens"",""Host_Cleaned"":""homo sapiens"",""Host_Original"":""Homo sapiens"",""Isolation Source"":""hospital environment""}"	healthcare facility	healthcare-associated environment	healthcare facility					"{""Environment_Broad_Scale_SD"":[{""confidence"":""high"",""evidence"":""destination_same=true"",""method"":""source_environment_semantic_completion"",""rule_id"":""SEC-BROAD-HEALTHCARE"",""ruleset_version"":""source_environment_semantic_completion_v1"",""source_current_field"":""Isolation_Source_SD"",""source_current_value"":""healthcare-associated environment"",""source_raw_field"":"""",""source_raw_value"":""""}]}"
SC1-ENV-LOCAL-GROUNDWATER	already_same	hold; destination already represented	GCA_001020225.1	SAMN03733238	Rhodococcus erythropolis	Environment_Local_Scale_SD	groundwater	Environment_Medium_SD	groundwater	groundwater	destination_same=true	same destination value already present	"{""BioSample Isolation Source"":""arsenic contaminated groundwater"",""Isolation Source"":""arsenic contaminated groundwater"",""Sample Type"":""Whole organism""}"	groundwater		groundwater					{}
SC1-ENV-LOCAL-AGRICULTURAL-ENV	already_same	hold; destination already represented	GCA_001038625.1	SAMN03740584	Clostridium carboxidivorans P7	Environment_Local_Scale_SD	agricultural environment	Environment_Broad_Scale_SD	agricultural environment	agricultural environment	destination_same=true	same destination value already present	"{""BioSample Isolation Source"":""agricultural settling lagoon"",""Isolation Source"":""agricultural settling lagoon"",""Sample Type"":""cell culture""}"		agricultural environment	agricultural environment					"{""Environment_Broad_Scale_SD"":[{""confidence"":""high"",""evidence"":""destination_same=true"",""method"":""source_environment_semantic_completion"",""rule_id"":""SEC-BROAD-AGRICULTURAL"",""ruleset_version"":""source_environment_semantic_completion_v1"",""source_current_field"":""Environment_Local_Scale_SD"",""source_current_value"":""agricultural environment"",""source_raw_field"":""Environment_Local_Scale_SD"",""source_raw_value"":""agricultural environment""}]}"
SC1-ENV-LOCAL-GROUNDWATER	already_same	hold; destination already represented	GCA_001189075.1	SAMN03737326	Parcubacteria bacterium C7867-004	Environment_Local_Scale_SD	groundwater	Environment_Medium_SD	groundwater	groundwater	destination_same=true	same destination value already present	"{""Isolation Source"":""Hanford 300 Area IFRC 399-1-60 Groundwater"",""Sample Type"":""metagenomic assembly""}"	groundwater		groundwater					{}
SC1-ENV-LOCAL-GROUNDWATER	already_same	hold; destination already represented	GCA_001189085.1	SAMN03737325	Parcubacteria bacterium C7867-003	Environment_Local_Scale_SD	groundwater	Environment_Medium_SD	groundwater	groundwater	destination_same=true	same destination value already present	"{""Isolation Source"":""Hanford 300 Area IFRC 399-1-60 Groundwater"",""Sample Type"":""metagenomic assembly""}"	groundwater		groundwater					{}
SC1-ENV-LOCAL-GROUNDWATER	already_same	hold; destination already represented	GCA_001189095.1	SAMN03737323	Parcubacteria bacterium C7867-001	Environment_Local_Scale_SD	groundwater	Environment_Medium_SD	groundwater	groundwater	destination_same=true	same destination value already present	"{""Isolation Source"":""Hanford 300 Area IFRC 399-1-60 Groundwater"",""Sample Type"":""metagenomic assembly""}"	groundwater		groundwater					{}
SC1-ENV-LOCAL-GROUNDWATER	already_same	hold; destination already represented	GCA_001189105.1	SAMN03737324	Parcubacteria bacterium C7867-002	Environment_Local_Scale_SD	groundwater	Environment_Medium_SD	groundwater	groundwater	destination_same=true	same destination value already present	"{""Isolation Source"":""Hanford 300 Area IFRC 399-1-60 Groundwater"",""Sample Type"":""metagenomic assembly""}"	groundwater		groundwater					{}
SC1-ENV-LOCAL-GROUNDWATER	already_same	hold; destination already represented	GCA_001189155.1	SAMN03737328	Parcubacteria bacterium C7867-006	Environment_Local_Scale_SD	groundwater	Environment_Medium_SD	groundwater	groundwater	destination_same=true	same destination value already present	"{""Isolation Source"":""Hanford 300 Area IFRC 399-1-60 Groundwater"",""Sample Type"":""metagenomic assembly""}"	groundwater		groundwater					{}
SC1-ENV-LOCAL-GROUNDWATER	already_same	hold; destination already represented	GCA_001189165.1	SAMN03737327	Parcubacteria bacterium C7867-005	Environment_Local_Scale_SD	groundwater	Environment_Medium_SD	groundwater	groundwater	destination_same=true	same destination value already present	"{""Isolation Source"":""Hanford 300 Area IFRC 399-1-60 Groundwater"",""Sample Type"":""metagenomic assembly""}"	groundwater		groundwater					{}
SC1-ENV-LOCAL-GROUNDWATER	already_same	hold; destination already represented	GCA_001189195.1	SAMN03737329	Parcubacteria bacterium C7867-007	Environment_Local_Scale_SD	groundwater	Environment_Medium_SD	groundwater	groundwater	destination_same=true	same destination value already present	"{""Isolation Source"":""Hanford 300 Area IFRC 399-1-60 Groundwater"",""Sample Type"":""metagenomic assembly""}"	groundwater		groundwater					{}
SC1-ENV-LOCAL-GROUNDWATER	already_same	hold; destination already represented	GCA_001189215.1	SAMN03737330	Parcubacteria bacterium C7867-008	Environment_Local_Scale_SD	groundwater	Environment_Medium_SD	groundwater	groundwater	destination_same=true	same destination value already present	"{""Isolation Source"":""Hanford 300 Area IFRC 399-1-60 Groundwater"",""Sample Type"":""metagenomic assembly""}"	groundwater		groundwater					{}
SC1-ENV-LOCAL-ACTIVATED-SLUDGE	already_same	hold; destination already represented	GCA_001189895.1	SAMN02754402	Comamonas testosteroni I2	Environment_Local_Scale_SD	activated sludge	Environment_Medium_SD	activated sludge	activated sludge	destination_same=true	same destination value already present	"{""BioSample Isolation Source"":""activated sludge"",""Isolation Source"":""activated sludge""}"	activated sludge	wastewater/sewage	activated sludge					{}
SC1-ENV-LOCAL-AGRICULTURAL-ENV	already_same	hold; destination already represented	GCA_001269885.1	SAMN03891674	Pseudomonas kilonensis	Environment_Local_Scale_SD	agricultural environment	Environment_Broad_Scale_SD	agricultural environment	agricultural environment	destination_same=true	same destination value already present	"{""Isolation Source"":""agricultural soil""}"	soil	agricultural environment	agricultural environment					"{""Environment_Broad_Scale_SD"":[{""confidence"":""high"",""evidence"":""destination_same=true"",""method"":""source_environment_semantic_completion"",""rule_id"":""SEC-BROAD-AGRICULTURAL"",""ruleset_version"":""source_environment_semantic_completion_v1"",""source_current_field"":""Environment_Local_Scale_SD"",""source_current_value"":""agricultural environment"",""source_raw_field"":""Environment_Local_Scale_SD"",""source_raw_value"":""agricultural environment""}]}"
SC1-ENV-LOCAL-ACTIVATED-SLUDGE	already_same	hold; destination already represented	GCA_001278035.1	SAMN03031198	Sphingopyxis sp. 113P3	Environment_Local_Scale_SD	activated sludge	Environment_Medium_SD	activated sludge	activated sludge	destination_same=true	same destination value already present	"{""BioSample Isolation Source"":""activated sludge"",""Isolation Source"":""activated sludge""}"	activated sludge	wastewater/sewage	activated sludge					{}
SC1-ENV-LOCAL-AGRICULTURAL-ENV	already_same	hold; destination already represented	GCA_001280445.1	SAMN03992869	Pseudomonas nunensis	Environment_Local_Scale_SD	agricultural environment	Environment_Broad_Scale_SD	agricultural environment	agricultural environment	destination_same=true	same destination value already present	"{""Isolation Source"":""agricultural soil""}"	soil	agricultural environment	agricultural environment					"{""Environment_Broad_Scale_SD"":[{""confidence"":""high"",""evidence"":""destination_same=true"",""method"":""source_environment_semantic_completion"",""rule_id"":""SEC-BROAD-AGRICULTURAL"",""ruleset_version"":""source_environment_semantic_completion_v1"",""source_current_field"":""Environment_Local_Scale_SD"",""source_current_value"":""agricultural environment"",""source_raw_field"":""Environment_Local_Scale_SD"",""source_raw_value"":""agricultural environment""}]}"
SC1-ENV-LOCAL-AGRICULTURAL-ENV	already_same	hold; destination already represented	GCA_001280845.1	SAMN03839969	Bacillus sp. FJAT-28004	Environment_Local_Scale_SD	agricultural environment	Environment_Broad_Scale_SD	agricultural environment	agricultural environment	destination_same=true	same destination value already present	"{""BioSample Isolation Source"":""Fujian Academy of Agricultural Sciences"",""Isolation Source"":""Fujian Academy of Agricultural Sciences"",""Sample Type"":""whole organism""}"		agricultural environment	agricultural environment					"{""Environment_Broad_Scale_SD"":[{""confidence"":""high"",""evidence"":""destination_same=true"",""method"":""source_environment_semantic_completion"",""rule_id"":""SEC-BROAD-AGRICULTURAL"",""ruleset_version"":""source_environment_semantic_completion_v1"",""source_current_field"":""Environment_Local_Scale_SD"",""source_current_value"":""agricultural environment"",""source_raw_field"":""Environment_Local_Scale_SD"",""source_raw_value"":""agricultural environment""}]}"
SC1-ENV-LOCAL-ACTIVATED-SLUDGE	already_same	hold; destination already represented	GCA_001305675.1	SAMN03776117	Gordonia phthalatica	Environment_Local_Scale_SD	activated sludge	Environment_Medium_SD	activated sludge	activated sludge	destination_same=true	same destination value already present	"{""BioSample Isolation Source"":""activated sludge"",""Isolation Source"":""activated sludge"",""Sample Type"":""cell culture""}"	activated sludge	wastewater/sewage	activated sludge					{}
SC1-ENV-LOCAL-ACTIVATED-SLUDGE	already_same	hold; destination already represented	GCA_001307295.1	SAMN04044495	Sphingopyxis macrogoltabida	Environment_Local_Scale_SD	activated sludge	Environment_Medium_SD	activated sludge	activated sludge	destination_same=true	same destination value already present	"{""BioSample Isolation Source"":""activated sludge"",""Isolation Source"":""activated sludge"",""Sample Type"":""whole organism""}"	activated sludge	wastewater/sewage	activated sludge					{}
SC1-ENV-LOCAL-AGRICULTURAL-ENV	already_same	hold; destination already represented	GCA_001308855.1	SAMN03992868	Pseudomonas nunensis	Environment_Local_Scale_SD	agricultural environment	Environment_Broad_Scale_SD	agricultural environment	agricultural environment	destination_same=true	same destination value already present	"{""Isolation Source"":""agricultural soil""}"	soil	agricultural environment	agricultural environment					"{""Environment_Broad_Scale_SD"":[{""confidence"":""high"",""evidence"":""destination_same=true"",""method"":""source_environment_semantic_completion"",""rule_id"":""SEC-BROAD-AGRICULTURAL"",""ruleset_version"":""source_environment_semantic_completion_v1"",""source_current_field"":""Environment_Local_Scale_SD"",""source_current_value"":""agricultural environment"",""source_raw_field"":""Environment_Local_Scale_SD"",""source_raw_value"":""agricultural environment""}]}"
SC1-ENV-LOCAL-ACTIVATED-SLUDGE	already_same	hold; destination already represented	GCA_001314225.1	SAMN04046238	Microbacterium sp. No. 7	Environment_Local_Scale_SD	activated sludge	Environment_Medium_SD	activated sludge	activated sludge	destination_same=true	same destination value already present	"{""BioSample Isolation Source"":""activated sludge"",""Isolation Source"":""activated sludge"",""Sample Type"":""whole organism""}"	activated sludge	wastewater/sewage	activated sludge					{}
SC1-ENV-LOCAL-GROUNDWATER	already_same	hold; destination already represented	GCA_001317525.1	SAMN04028667	Bacillus wiedmannii	Environment_Local_Scale_SD	groundwater	Environment_Medium_SD	groundwater	groundwater	destination_same=true	same destination value already present	"{""BioSample Isolation Source"":""groundwater"",""Isolation Source"":""groundwater"",""Sample Type"":""cell culture""}"	groundwater		groundwater					{}
SC1-ENV-LOCAL-GROUNDWATER	already_same	hold; destination already represented	GCA_001317545.1	SAMN04028675	Pseudomonas fluorescens	Environment_Local_Scale_SD	groundwater	Environment_Medium_SD	groundwater	groundwater	destination_same=true	same destination value already present	"{""Isolation Source"":""groundwater""}"	groundwater		groundwater					{}
SC1-ENV-LOCAL-ACTIVATED-SLUDGE	already_same	hold; destination already represented	GCA_001399705.1	SAMN03274861	Kouleothrix aurantiaca	Environment_Local_Scale_SD	activated sludge	Environment_Medium_SD	activated sludge	activated sludge	destination_same=true	same destination value already present	"{""BioSample Isolation Source"":""Activated sludge from industrial waste water"",""Isolation Source"":""Activated sludge from industrial waste water"",""Sample Type"":""Isolate""}"	activated sludge	wastewater/sewage	activated sludge					{}
SC1-ENV-MEDIUM-GLACIER	already_same	hold; destination already represented	GCA_001439635.1	SAMN04202599	Solibacillus cecembensis	Environment_Medium_SD	glacier	Environment_Local_Scale_SD	glacier	glacier	destination_same=true	same destination value already present	"{""BioSample Isolation Source"":""glacier"",""Isolation Source"":""glacier"",""Sample Type"":""cell culture""}"	glacier		glacier					"{""Environment_Local_Scale_SD"":[{""confidence"":""high"",""evidence"":""destination_same=true"",""method"":""source_environment_semantic_completion"",""rule_id"":""SEC-LOCAL-GLACIER"",""ruleset_version"":""source_environment_semantic_completion_v1"",""source_current_field"":""Environment_Medium_SD"",""source_current_value"":""glacier"",""source_raw_field"":""Environment_Medium_SD"",""source_raw_value"":""glacier""}]}"
SC1-ENV-LOCAL-GROUNDWATER	already_same	hold; destination already represented	GCA_001461765.1	SAMN04301586	Sinorhizobium sp. GW3	Environment_Local_Scale_SD	groundwater	Environment_Medium_SD	groundwater	groundwater	destination_same=true	same destination value already present	"{""BioSample Isolation Source"":""groundwater"",""Isolation Source"":""groundwater""}"	groundwater		groundwater					{}
SC1-ENV-LOCAL-GROUNDWATER	already_same	hold; destination already represented	GCA_001466665.1	SAMN03068710	Dehalogenimonas alkenigignens	Environment_Local_Scale_SD	groundwater	Environment_Medium_SD	groundwater	groundwater	destination_same=true	same destination value already present	"{""BioSample Isolation Source"":""Contaminated groundwater"",""Isolation Source"":""Contaminated groundwater""}"	groundwater		groundwater					{}
SC1-ENV-LOCAL-AGRICULTURAL-ENV	already_same	hold; destination already represented	GCA_001468845.1	SAMN03614206	candidate division TM6 bacterium SOIL82	Environment_Local_Scale_SD	agricultural environment	Environment_Broad_Scale_SD	agricultural environment	agricultural environment	destination_same=true	same destination value already present	"{""Isolation Source"":""agricultural soil"",""Sample Type"":""metagenomic assembly""}"	soil	agricultural environment	agricultural environment					"{""Environment_Broad_Scale_SD"":[{""confidence"":""high"",""evidence"":""destination_same=true"",""method"":""source_environment_semantic_completion"",""rule_id"":""SEC-BROAD-AGRICULTURAL"",""ruleset_version"":""source_environment_semantic_completion_v1"",""source_current_field"":""Environment_Local_Scale_SD"",""source_current_value"":""agricultural environment"",""source_raw_field"":""Environment_Local_Scale_SD"",""source_raw_value"":""agricultural environment""}]}"
SC1-ENV-LOCAL-AGRICULTURAL-ENV	already_same	hold; destination already represented	GCA_001468865.1	SAMN03614205	candidate division TM6 bacterium SOIL31	Environment_Local_Scale_SD	agricultural environment	Environment_Broad_Scale_SD	agricultural environment	agricultural environment	destination_same=true	same destination value already present	"{""Isolation Source"":""agricultural soil"",""Sample Type"":""metagenomic assembly""}"	soil	agricultural environment	agricultural environment					"{""Environment_Broad_Scale_SD"":[{""confidence"":""high"",""evidence"":""destination_same=true"",""method"":""source_environment_semantic_completion"",""rule_id"":""SEC-BROAD-AGRICULTURAL"",""ruleset_version"":""source_environment_semantic_completion_v1"",""source_current_field"":""Environment_Local_Scale_SD"",""source_current_value"":""agricultural environment"",""source_raw_field"":""Environment_Local_Scale_SD"",""source_raw_value"":""agricultural environment""}]}"
SC1-ENV-LOCAL-AGRICULTURAL-ENV	already_same	hold; destination already represented	GCA_001541435.1	SAMN04252995	Achromobacter xylosoxidans	Environment_Local_Scale_SD	agricultural environment	Environment_Broad_Scale_SD	agricultural environment	agricultural environment	destination_same=true	same destination value already present	"{""BioSample Isolation Source"":""agricultural soil"",""Host"":""Laboratorio de Estudios Ecogenomicos UAEM"",""Host_Cleaned"":""laboratorio de estudios ecogenomicos uaem"",""Host_Original"":""Laboratorio de Estudios Ecogenomicos UAEM"",""Isolation Source"":""agricultural soil"",""Sample Type"":""Soil""}"	soil	agricultural environment	agricultural environment					"{""Environment_Broad_Scale_SD"":[{""confidence"":""high"",""evidence"":""destination_same=true"",""method"":""source_environment_semantic_completion"",""rule_id"":""SEC-BROAD-AGRICULTURAL"",""ruleset_version"":""source_environment_semantic_completion_v1"",""source_current_field"":""Environment_Local_Scale_SD"",""source_current_value"":""agricultural environment"",""source_raw_field"":""Environment_Local_Scale_SD"",""source_raw_value"":""agricultural environment""}]}"
SC1-ENV-LOCAL-AGRICULTURAL-ENV	already_same	hold; destination already represented	GCA_001541445.1	SAMN04252993	Burkholderia cenocepacia	Environment_Local_Scale_SD	agricultural environment	Environment_Broad_Scale_SD	agricultural environment	agricultural environment	destination_same=true	same destination value already present	"{""BioSample Isolation Source"":""agricultural soil"",""Host"":""Laboratorio de Estudios Ecogenomicos UAEM"",""Host_Cleaned"":""laboratorio de estudios ecogenomicos uaem"",""Host_Original"":""Laboratorio de Estudios Ecogenomicos UAEM"",""Isolation Source"":""agricultural soil"",""Sample Type"":""Soil""}"	soil	agricultural environment	agricultural environment					"{""Environment_Broad_Scale_SD"":[{""confidence"":""high"",""evidence"":""destination_same=true"",""method"":""source_environment_semantic_completion"",""rule_id"":""SEC-BROAD-AGRICULTURAL"",""ruleset_version"":""source_environment_semantic_completion_v1"",""source_current_field"":""Environment_Local_Scale_SD"",""source_current_value"":""agricultural environment"",""source_raw_field"":""Environment_Local_Scale_SD"",""source_raw_value"":""agricultural environment""}]}"
SC1-ENV-LOCAL-GROUNDWATER	already_same	hold; destination already represented	GCA_001561915.1	SAMN04479994	Tepidibacillus decaturensis	Environment_Local_Scale_SD	groundwater	Environment_Medium_SD	groundwater	groundwater	destination_same=true	same destination value already present	"{""BioSample Isolation Source"":""groundwater from 1.7 km deep subsurface"",""Isolation Source"":""groundwater from 1.7 km deep subsurface""}"	groundwater	terrestrial environment	groundwater					"{""Environment_Broad_Scale_SD"":[{""confidence"":""high"",""evidence"":""destination_same=true"",""method"":""source_environment_semantic_completion"",""rule_id"":""SEC-BROAD-TERRESTRIAL"",""ruleset_version"":""source_environment_semantic_completion_v1"",""source_current_field"":""Environment_Broad_Scale_SD"",""source_current_value"":""terrestrial environment"",""source_raw_field"":""Environment_Broad_Scale_SD"",""source_raw_value"":""terrestrial environment""}]}"
SC1-ENV-LOCAL-GROUNDWATER	already_same	hold; destination already represented	GCA_001622915.1	SAMN04589916	Delftia sp. GW456-R20	Environment_Local_Scale_SD	groundwater	Environment_Medium_SD	groundwater	groundwater	destination_same=true	same destination value already present	"{""BioSample Isolation Source"":""Ground water"",""Isolation Source"":""Ground water"",""Sample Type"":""Whole organism""}"	groundwater		groundwater					{}
SC1-ENV-MEDIUM-GLACIER	already_same	hold; destination already represented	GCA_001648155.1	SAMN04524003	Chryseobacterium glaciei	Environment_Medium_SD	glacier	Environment_Local_Scale_SD	glacier	glacier	destination_same=true	same destination value already present	"{""BioSample Isolation Source"":""glacier from Lahual Spiti valley"",""Isolation Source"":""glacier from Lahual Spiti valley"",""Sample Type"":""soil""}"	glacier	terrestrial environment	glacier					"{""Environment_Broad_Scale_SD"":[{""confidence"":""high"",""evidence"":""destination_same=true"",""method"":""source_environment_semantic_completion"",""rule_id"":""SEC-BROAD-TERRESTRIAL"",""ruleset_version"":""source_environment_semantic_completion_v1"",""source_current_field"":""Environment_Broad_Scale_SD"",""source_current_value"":""terrestrial environment"",""source_raw_field"":""Environment_Broad_Scale_SD"",""source_raw_value"":""terrestrial environment""}],""Environment_Local_Scale_SD"":[{""confidence"":""high"",""evidence"":""destination_same=true"",""method"":""source_environment_semantic_completion"",""rule_id"":""SEC-LOCAL-GLACIER"",""ruleset_version"":""source_environment_semantic_completion_v1"",""source_current_field"":""Sample_Type_SD"",""source_current_value"":""glacier"",""source_raw_field"":"""",""source_raw_value"":""""}]}"
SC1-ENV-LOCAL-AGRICULTURAL-ENV	already_same	hold; destination already represented	GCA_001652875.1	SAMN04870324	Enterococcus thailandicus	Environment_Local_Scale_SD	agricultural environment	Environment_Broad_Scale_SD	agricultural environment	agricultural environment	destination_same=true	same destination value already present	"{""Host"":""Bos taurus"",""Host_Cleaned"":""bos taurus"",""Host_Original"":""Bos taurus"",""Isolation Source"":""Agriculture""}"		agricultural environment	agricultural environment					"{""Environment_Broad_Scale_SD"":[{""confidence"":""high"",""evidence"":""destination_blank=true"",""method"":""source_environment_semantic_completion"",""rule_id"":""SEC-BROAD-AGRICULTURAL"",""ruleset_version"":""source_environment_semantic_completion_v1"",""source_current_field"":""Environment_Local_Scale_SD"",""source_current_value"":""agricultural environment"",""source_raw_field"":""Environment_Local_Scale_SD"",""source_raw_value"":""agricultural environment""}]}"
SC1-ENV-MEDIUM-HEALTHCARE-FACILITY	already_same	hold; destination already represented	GCA_001758345.1	SAMN05860603	Acinetobacter towneri	Environment_Medium_SD	healthcare facility	Environment_Local_Scale_SD	healthcare facility	healthcare facility	destination_same=true	same destination value already present	"{""Isolation Source"":""Air sample from hospital environment""}"	healthcare facility	healthcare-associated environment	healthcare facility					"{""Environment_Broad_Scale_SD"":[{""confidence"":""high"",""evidence"":""destination_same=true"",""method"":""source_environment_semantic_completion"",""rule_id"":""SEC-BROAD-HEALTHCARE"",""ruleset_version"":""source_environment_semantic_completion_v1"",""source_current_field"":""Isolation_Source_SD"",""source_current_value"":""healthcare-associated environment"",""source_raw_field"":"""",""source_raw_value"":""""}]}"
SC1-ENV-MEDIUM-GLACIER	already_same	hold; destination already represented	GCA_002003685.1	SAMN03159271	Pedobacter himalayensis	Environment_Medium_SD	glacier	Environment_Local_Scale_SD	glacier	glacier	destination_same=true	same destination value already present	"{""BioSample Isolation Source"":""water"",""Isolation Source"":""water""}"	glacier		glacier					"{""Environment_Local_Scale_SD"":[{""confidence"":""high"",""evidence"":""destination_blank=true"",""method"":""source_environment_semantic_completion"",""rule_id"":""SEC-LOCAL-GLACIER"",""ruleset_version"":""source_environment_semantic_completion_v1"",""source_current_field"":""Environment_Medium_SD"",""source_current_value"":""glacier"",""source_raw_field"":""Environment_Medium_SD"",""source_raw_value"":""glacier""}]}"
SC1-ENV-MEDIUM-GLACIER	already_same	hold; destination already represented	GCA_002752675.1	SAMN07786919	Massilia violaceinigra	Environment_Medium_SD	glacier	Environment_Local_Scale_SD	glacier	glacier	destination_same=true	same destination value already present	"{""BioSample Isolation Source"":""Tianshan glacier"",""Isolation Source"":""Tianshan glacier"",""Sample Type"":""cell culture""}"	glacier		glacier					"{""Environment_Local_Scale_SD"":[{""confidence"":""high"",""evidence"":""destination_same=true"",""method"":""source_environment_semantic_completion"",""rule_id"":""SEC-LOCAL-GLACIER"",""ruleset_version"":""source_environment_semantic_completion_v1"",""source_current_field"":""Environment_Medium_SD"",""source_current_value"":""glacier"",""source_raw_field"":""Environment_Medium_SD"",""source_raw_value"":""glacier""}]}"
SC1-ENV-MEDIUM-GLACIER	already_same	hold; destination already represented	GCA_002836395.1	SAMN08125759	Nocardioides alpinus	Environment_Medium_SD	glacier	Environment_Local_Scale_SD	glacier	glacier	destination_same=true	same destination value already present	"{""Isolation Source"":""glacial ice""}"	glacier	terrestrial environment	glacier					"{""Environment_Broad_Scale_SD"":[{""confidence"":""high"",""evidence"":""destination_same=true"",""method"":""source_environment_semantic_completion"",""rule_id"":""SEC-BROAD-TERRESTRIAL"",""ruleset_version"":""source_environment_semantic_completion_v1"",""source_current_field"":""Environment_Broad_Scale_SD"",""source_current_value"":""terrestrial environment"",""source_raw_field"":""Environment_Broad_Scale_SD"",""source_raw_value"":""terrestrial environment""}],""Environment_Local_Scale_SD"":[{""confidence"":""high"",""evidence"":""destination_same=true"",""method"":""source_environment_semantic_completion"",""rule_id"":""SEC-LOCAL-GLACIER"",""ruleset_version"":""source_environment_semantic_completion_v1"",""source_current_field"":""Environment_Medium_SD"",""source_current_value"":""glacier"",""source_raw_field"":""Environment_Medium_SD"",""source_raw_value"":""glacier""}]}"
SC1-ENV-MEDIUM-GLACIER	already_same	hold; destination already represented	GCA_002909365.1	SAMN07944236	Cryobacterium zongtaii	Environment_Medium_SD	glacier	Environment_Local_Scale_SD	glacier	glacier	destination_same=true	same destination value already present	"{""BioSample Isolation Source"":""glacier"",""Isolation Source"":""glacier"",""Sample Type"":""culture""}"	glacier		glacier					"{""Environment_Local_Scale_SD"":[{""confidence"":""high"",""evidence"":""destination_same=true"",""method"":""source_environment_semantic_completion"",""rule_id"":""SEC-LOCAL-GLACIER"",""ruleset_version"":""source_environment_semantic_completion_v1"",""source_current_field"":""Environment_Medium_SD"",""source_current_value"":""glacier"",""source_raw_field"":""Environment_Medium_SD"",""source_raw_value"":""glacier""}]}"
SC1-ENV-MEDIUM-GLACIER	already_same	hold; destination already represented	GCA_002909375.1	SAMN07944234	Cryobacterium zongtaii	Environment_Medium_SD	glacier	Environment_Local_Scale_SD	glacier	glacier	destination_same=true	same destination value already present	"{""BioSample Isolation Source"":""glacier"",""Isolation Source"":""glacier"",""Sample Type"":""culture""}"	glacier		glacier					"{""Environment_Local_Scale_SD"":[{""confidence"":""high"",""evidence"":""destination_same=true"",""method"":""source_environment_semantic_completion"",""rule_id"":""SEC-LOCAL-GLACIER"",""ruleset_version"":""source_environment_semantic_completion_v1"",""source_current_field"":""Environment_Medium_SD"",""source_current_value"":""glacier"",""source_raw_field"":""Environment_Medium_SD"",""source_raw_value"":""glacier""}]}"
